Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
361000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,11,E3,05,18,11,E3,BD,1D,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
0,0000018E,false,Rx,0,3,00,03,1D,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,18,0D,00,00,26,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,0000013F,false,Rx,0,8,02,39,02,4C,FF,F6,00,20,
366000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
366000,0000017C,false,Rx,0,8,00,00,05,67,48,00,00,24,
366000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
367000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
367000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
367000,000001D0,false,Rx,0,8,24,6E,48,BC,92,19,23,F4,
367000,000001DC,false,Rx,0,4,02,05,67,37,00,00,00,00,
367000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
368000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
368000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
369000,000001A6,false,Rx,0,8,02,00,00,4A,63,80,00,24,
369000,00000309,false,Rx,0,8,12,C2,00,00,00,30,00,62,
369000,00000097,false,Rx,0,8,80,60,20,01,FF,00,00,09,
369000,00000374,false,Rx,0,7,00,00,00,00,00,00,28,00,
370000,00000377,false,Rx,0,8,10,06,B5,74,CC,00,D2,2C,
370000,00000378,false,Rx,0,8,07,50,EA,16,40,20,00,23,
371000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
373000,00000421,false,Rx,0,5,00,00,00,01,1F,00,00,00,
373000,00000158,false,Rx,0,8,11,E5,05,17,11,E5,BD,29,
373000,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
376000,0000018E,false,Rx,0,3,00,01,2E,00,00,00,00,00,
376000,00000136,false,Rx,0,8,00,00,00,18,0D,00,00,35,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,02,40,02,4C,00,00,00,3A,
376000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
377000,0000017C,false,Rx,0,8,00,00,05,67,48,00,00,33,
379000,00000156,false,Rx,0,6,00,01,00,03,07,01,00,00,
380000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,19,
382000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
382000,00000158,false,Rx,0,8,11,E2,05,19,11,E2,BD,3C,
384000,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
385000,0000018E,false,Rx,0,3,00,05,39,00,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,07,
385000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
385000,0000013F,false,Rx,0,8,02,4A,02,4C,00,00,00,03,
385000,0000017C,false,Rx,0,8,00,00,05,67,48,00,00,06,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
386000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
386000,000001D0,false,Rx,0,8,24,6E,48,B4,92,09,24,83,
387000,000001DC,false,Rx,0,4,02,05,67,0A,00,00,00,00,
387000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
0,00000156,false,Rx,0,6,00,01,00,02,07,11,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
389000,000001A6,false,Rx,0,8,02,00,00,4A,63,80,00,33,
389000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,05,
389000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,28,
0,00000158,false,Rx,0,8,11,E9,05,19,11,E9,BD,01,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
394000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
395000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
395000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
395000,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,16,
395000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
396000,0000013F,false,Rx,0,8,02,49,02,4C,00,28,00,19,
396000,0000017C,false,Rx,0,8,00,00,05,6B,48,00,00,11,
399000,00000156,false,Rx,0,6,00,01,00,02,07,20,00,00,
0,00000305,false,Rx,0,2,0E,20,00,00,00,00,00,00,
0,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,37,
0,00000158,false,Rx,0,8,11,EB,05,19,11,EB,BD,1C,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
0,0000018E,false,Rx,0,3,00,06,1A,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,25,
406000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
406000,0000013F,false,Rx,0,8,02,52,02,4B,00,00,00,29,
406000,0000017C,false,Rx,0,8,00,00,05,6B,48,00,00,20,
407000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
407000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
407000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
407000,000001D0,false,Rx,0,8,24,6E,48,B4,91,E1,24,60,
0,000001DC,false,Rx,0,4,02,05,6B,15,00,00,00,00,
0,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
408000,0000033D,false,Rx,0,4,01,40,00,3D,00,00,00,00,
409000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
409000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
409000,000001A6,false,Rx,0,8,02,00,00,4A,63,80,00,06,
409000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,0B,
0,00000158,false,Rx,0,8,11,E2,05,18,11,E2,BD,2E,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
0,0000018E,false,Rx,0,3,00,07,28,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,34,
415000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
415000,0000013F,false,Rx,0,8,02,53,02,4C,FF,CE,00,3E,
415000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
416000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
416000,0000017C,false,Rx,0,8,00,00,05,66,48,00,00,34,
418000,00000156,false,Rx,0,6,00,01,00,00,07,04,00,00,
0,00000097,false,Rx,0,8,80,60,20,01,FC,00,00,1B,
0,0000030C,false,Rx,0,8,13,53,4E,3C,01,60,90,1B,
0,00000158,false,Rx,0,8,11,DD,05,17,11,DD,BD,3A,
0,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
424000,0000018E,false,Rx,0,3,00,01,3D,00,00,00,00,00,
424000,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,07,
426000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
426000,0000013F,false,Rx,0,8,02,53,02,4C,00,00,00,09,
426000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
0,0000017C,false,Rx,0,8,00,00,05,66,48,00,00,07,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
427000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,000001D0,false,Rx,0,8,24,58,48,D4,92,41,23,F6,
0,000001DC,false,Rx,0,4,02,05,66,29,00,00,00,00,
428000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
429000,00000156,false,Rx,0,6,00,01,00,01,07,12,00,00,
429000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
429000,000001A6,false,Rx,0,8,02,00,00,49,6B,80,00,1E,
430000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,14,
430000,00000097,false,Rx,0,8,80,60,20,01,FB,00,00,2B,
0,00000158,false,Rx,0,8,11,DF,05,17,11,DF,BD,09,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,0000018E,false,Rx,0,3,00,01,00,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,16,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
0,0000013F,false,Rx,0,8,02,52,02,4B,00,3C,00,1B,
436000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,10,
436000,0000017C,false,Rx,0,8,00,00,05,6C,48,00,00,10,
437000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
438000,00000156,false,Rx,0,6,00,01,00,01,07,21,00,00,
439000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,38,
0,00000158,false,Rx,0,8,11,E4,05,18,11,E4,BD,1B,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
445000,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
445000,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,25,
445000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
445000,0000013F,false,Rx,0,8,02,52,02,4B,00,00,00,29,
445000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,2F,
446000,0000017C,false,Rx,0,8,00,00,05,6C,48,00,00,2F,
446000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
446000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
446000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
447000,000001D0,false,Rx,0,8,24,72,48,E4,92,59,24,86,
447000,000001DC,false,Rx,0,4,02,05,6C,32,00,00,00,00,
447000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
447000,00000320,false,Rx,0,3,00,00,30,00,00,00,00,00,
447000,00000324,false,Rx,0,8,7E,47,2D,13,3C,1D,00,3C,
448000,0000037C,false,Rx,0,8,CD,00,D0,34,00,01,00,31,
448000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
449000,000001A6,false,Rx,0,8,02,00,00,49,69,80,00,2F,
449000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,0A,
0,00000158,false,Rx,0,8,11,E7,05,19,11,E7,BD,23,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
0,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,34,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,02,51,02,57,00,32,00,37,
456000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,3E,
456000,0000017C,false,Rx,0,8,00,00,05,71,48,00,00,38,
459000,00000156,false,Rx,0,6,00,02,00,01,07,02,00,00,
0,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,1A,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,11,EC,05,1A,11,EC,BD,37,
0,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
465000,0000018E,false,Rx,0,3,00,01,3D,00,00,00,00,00,
465000,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,07,
465000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
465000,0000013F,false,Rx,0,8,02,51,02,57,00,00,00,0F,
465000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,01,
0,0000017C,false,Rx,0,8,00,00,05,71,48,00,00,0B,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
467000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
467000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
467000,000001D0,false,Rx,0,8,24,82,48,D4,92,91,23,5E,
0,000001DC,false,Rx,0,4,02,05,71,0F,00,00,00,00,
0,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
469000,00000156,false,Rx,0,6,00,02,00,01,07,11,00,00,
469000,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
469000,000001A6,false,Rx,0,8,02,00,00,49,68,80,00,3F,
469000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,23,
469000,00000097,false,Rx,0,8,80,60,20,01,FC,00,00,2A,
469000,00000309,false,Rx,0,8,12,CC,00,00,00,30,00,77,
469000,00000374,false,Rx,0,7,00,00,00,00,00,00,37,00,
471000,00000377,false,Rx,0,8,14,06,B5,74,CC,00,D2,37,
471000,00000378,false,Rx,0,8,07,50,EA,16,40,20,00,32,
471000,00000405,false,Rx,0,8,00,00,00,00,00,00,00,3C,
471000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
472000,00000428,false,Rx,0,7,00,00,00,00,00,00,37,00,
0,00000158,false,Rx,0,8,11,EF,05,1A,11,EF,BD,04,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,0000018E,false,Rx,0,3,00,03,0E,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,16,
476000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
476000,0000013F,false,Rx,0,8,02,51,02,56,00,32,00,1A,
476000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,10,
476000,0000017C,false,Rx,0,8,00,00,05,76,48,00,00,15,
479000,00000156,false,Rx,0,6,00,01,00,03,07,2F,00,00,
480000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,38,
482000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,11,F0,05,1B,11,F0,BD,1E,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
0,0000018E,false,Rx,0,3,00,00,10,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,25,
484000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
486000,0000013F,false,Rx,0,8,02,51,02,56,00,00,00,2E,
0,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
0,0000017C,false,Rx,0,8,00,00,05,76,48,00,00,24,
486000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
486000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
487000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
487000,000001D0,false,Rx,0,8,24,8C,49,18,92,51,23,C8,
487000,000001DC,false,Rx,0,4,02,05,76,19,00,00,00,00,
487000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
488000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
489000,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
489000,000001A6,false,Rx,0,8,02,00,00,49,69,80,00,01,
490000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,0A,
493000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,11,E7,05,1B,11,E7,BD,21,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
494000,0000018E,false,Rx,0,3,00,02,2D,00,00,00,00,00,
494000,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,34,
496000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
496000,0000013F,false,Rx,0,8,02,50,02,56,00,0A,00,34,
496000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
496000,0000017C,false,Rx,0,8,00,00,05,77,48,00,00,32,
498000,00000156,false,Rx,0,6,00,02,00,01,07,02,00,00,
499000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,1A,
0,00000158,false,Rx,0,8,11,EC,05,1B,11,EC,BD,36,
0,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000305,false,Rx,0,2,0E,3F,00,00,00,00,00,00,
0,0000018E,false,Rx,0,3,00,08,36,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,07,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,0000013F,false,Rx,0,8,02,50,02,56,00,00,00,01,
506000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,08,
506000,0000017C,false,Rx,0,8,00,00,05,77,48,00,00,05,
507000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,0B,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,24,98,49,18,92,19,24,11,
0,000001DC,false,Rx,0,4,02,05,77,27,00,00,00,00,
508000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
508000,0000033D,false,Rx,0,4,01,40,00,00,00,00,00,00,
509000,00000156,false,Rx,0,6,00,01,00,01,07,12,00,00,
509000,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
509000,000001A6,false,Rx,0,8,02,00,00,49,63,80,00,16,
510000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,32,
510000,00000097,false,Rx,0,8,80,60,20,01,FC,00,00,2A,
0,00000158,false,Rx,0,8,11,F3,05,1A,11,F3,BD,0A,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
515000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
515000,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,16,
515000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
515000,0000013F,false,Rx,0,8,02,50,02,55,00,3C,00,12,
516000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,17,
516000,0000017C,false,Rx,0,8,00,00,05,7D,48,00,00,1E,
516000,0000018E,false,Rx,0,3,00,08,09,00,00,00,00,00,
519000,00000156,false,Rx,0,6,00,01,00,01,07,21,00,00,
0,00000097,false,Rx,0,8,80,60,20,01,FC,00,00,39,
0,0000030C,false,Rx,0,8,13,57,4E,3C,01,60,90,26,
0,00000158,false,Rx,0,8,11,F2,05,1B,11,F2,BD,1A,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
525000,0000018E,false,Rx,0,3,00,02,1E,00,00,00,00,00,
525000,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,25,
526000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
526000,0000013F,false,Rx,0,8,02,50,02,55,00,00,00,20,
526000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,26,
526000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
526000,0000017C,false,Rx,0,8,00,00,05,7D,48,00,00,2D,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,1A,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
527000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
527000,000001D0,false,Rx,0,8,24,9C,49,08,92,D9,25,7B,
527000,000001DC,false,Rx,0,4,02,05,7D,30,00,00,00,00,
527000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
528000,00000156,false,Rx,0,6,00,01,00,01,07,30,00,00,
528000,000001C0,false,Rx,0,7,00,00,10,00,00,00,28,00,
529000,000001A6,false,Rx,0,8,02,00,00,49,63,80,00,25,
529000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,0B,
0,00000158,false,Rx,0,8,11,F9,05,1E,11,F9,BD,28,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
0,0000018E,false,Rx,0,3,00,01,2E,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,34,
535000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
536000,0000013F,false,Rx,0,8,02,50,02,55,00,00,00,3F,
536000,0000015A,false,Rx,0,8,00,00,00,00,00,00,00,35,
536000,0000017C,false,Rx,0,8,00,00,05,7D,48,00,00,3C,
537000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
539000,00000156,false,Rx,0,6,00,02,00,01,07,02,00,00,
540000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,19,
0,00000158,false,Rx,0,8,11,FC,05,1F,11,FC,BD,30,
0,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
545000,0000018E,false,Rx,0,3,00,04,3A,00,00,00,00,00,
545000,00000136,false,Rx,0,8,00,00,00,19,0D,00,00,07,
545000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
545000,0000013F,false,Rx,0,8,02,4F,02,55,00,1E,00,05,
545000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,01,
545000,0000017C,false,Rx,0,8,00,00,05,80,48,00,00,0B,
0,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,29,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
548000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
0,000001D0,false,Rx,0,8,24,A2,49,08,92,91,25,9E,
0,000001DC,false,Rx,0,4,02,05,80,0F,00,00,00,00,
548000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
0,00000320,false,Rx,0,3,00,00,03,00,00,00,00,00,
0,00000324,false,Rx,0,8,7E,47,2D,14,3C,1E,00,0D,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
548000,0000037C,false,Rx,0,8,CC,00,CE,34,00,01,00,08,
548000,000003D7,false,Rx,0,8,B0,C1,04,00,00,00,00,23,
548000,00000156,false,Rx,0,6,00,01,00,01,07,12,00,00,
548000,000001C0,false,Rx,0,7,00,00,10,00,00,00,37,00,
550000,000001A6,false,Rx,0,8,02,00,00,49,63,80,00,34,
550000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,05,
550000,00000097,false,Rx,0,8,80,60,20,01,FF,00,00,27,
0,00000158,false,Rx,0,8,11,FB,05,20,11,FB,BD,03,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
554000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
554000,00000136,false,Rx,0,8,00,00,00,19,0E,00,00,15,
556000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
556000,0000013F,false,Rx,0,8,02,4F,02,5C,00,00,00,1C,
556000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,10,
556000,0000017C,false,Rx,0,8,00,00,05,80,48,00,00,1A,
558000,00000156,false,Rx,0,6,00,02,00,00,07,21,00,00,
558000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
559000,00000097,false,Rx,0,8,80,60,20,01,FC,00,00,39,
0,00000158,false,Rx,0,8,12,00,05,20,12,00,BD,14,
0,00000188,false,Rx,0,6,04,04,80,08,00,4B,00,00,
0,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,19,0E,00,00,24,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
566000,0000013F,false,Rx,0,8,02,53,02,5A,00,50,00,23,
566000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,2F,
566000,0000017C,false,Rx,0,8,00,00,05,88,48,00,00,21,
566000,000001A4,false,Rx,0,8,00,68,00,00,00,00,00,38,
567000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
567000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
567000,000001D0,false,Rx,0,8,24,A0,49,30,92,A1,25,49,
567000,000001DC,false,Rx,0,4,02,05,88,16,00,00,00,00,
567000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
0,00000156,false,Rx,0,6,00,02,00,01,07,3F,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,0A,00,
569000,000001A6,false,Rx,0,8,02,00,00,49,63,80,00,07,
569000,00000309,false,Rx,0,8,12,E1,00,00,00,30,00,43,
0,00000097,false,Rx,0,8,80,60,20,01,FC,00,00,0C,
0,00000374,false,Rx,0,7,00,00,00,00,00,00,0A,00,
570000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
570000,00000378,false,Rx,0,8,07,50,EA,16,40,20,00,05,
570000,00000377,false,Rx,0,8,14,06,B5,74,CC,00,D2,0A,
0,00000158,false,Rx,0,8,12,07,05,20,12,07,BD,25,
0,00000188,false,Rx,0,6,04,04,80,08,00,5A,00,00,
575000,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
575000,00000136,false,Rx,0,8,00,00,00,19,0E,00,00,33,
575000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
576000,0000013F,false,Rx,0,8,02,58,02,5A,00,00,00,32,
576000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,3E,
576000,0000017C,false,Rx,0,8,00,00,05,88,48,00,00,30,
579000,00000156,false,Rx,0,6,00,01,00,01,07,03,00,00,
580000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,1A,
581000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,12,03,05,21,12,03,BD,3B,
0,00000188,false,Rx,0,6,04,04,80,08,00,69,00,00,
584000,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
585000,00000136,false,Rx,0,8,00,00,00,1A,0E,00,00,05,
585000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
585000,0000013F,false,Rx,0,8,02,5B,02,5A,FF,F6,00,0F,
585000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,01,
586000,0000017C,false,Rx,0,8,00,00,05,87,48,00,00,04,
586000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
586000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
586000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
587000,000001D0,false,Rx,0,8,24,90,49,4C,92,C9,25,07,
587000,000001DC,false,Rx,0,4,02,05,87,26,00,00,00,00,
587000,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
0,00000156,false,Rx,0,6,00,01,00,01,07,12,00,00,
0,000001C0,false,Rx,0,7,00,00,10,00,00,00,19,00,
589000,000001A6,false,Rx,0,8,02,00,00,49,63,80,00,16,
589000,00000294,false,Rx,0,8,00,15,00,03,FA,C4,20,14,
589000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,29,
592000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,11,FF,05,21,11,FF,BD,0A,
0,00000188,false,Rx,0,6,04,04,80,08,00,78,00,00,
0,0000018E,false,Rx,0,3,00,04,0D,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,1A,0E,00,00,14,
596000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
596000,0000013F,false,Rx,0,8,02,5B,02,5A,00,00,00,11,
596000,0000015A,false,Rx,0,8,00,00,00,43,00,00,00,10,
596000,0000017C,false,Rx,0,8,00,00,05,87,48,00,00,13,
598000,00000156,false,Rx,0,6,00,01,00,00,07,22,00,00,
600000,00000097,false,Rx,0,8,80,60,20,01,FD,00,00,38,
603000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
603000,00000158,false,Rx,0,8,12,00,05,22,12,00,BD,12,
