Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
856000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
856000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
856000,000001D0,false,Rx,0,8,16,E0,2E,08,5C,10,B7,45,
857000,000001E7,false,Rx,0,4,24,C0,97,1F,00,00,00,00,
859000,0000018E,false,Rx,0,3,00,01,3D,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
0,00000097,false,Rx,0,8,80,60,20,02,00,00,00,15,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
862000,0000013F,false,Rx,0,8,01,2F,01,29,00,00,00,07,
864000,0000017C,false,Rx,0,8,00,00,04,15,48,00,00,0E,
864000,000001DC,false,Rx,0,4,02,04,15,20,00,00,00,00,
0,00000158,false,Rx,0,8,0B,2E,03,F3,0B,2E,AE,34,
0,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,37,
865000,00000156,false,Rx,0,6,FF,F8,00,05,07,38,00,00,
865000,00000188,false,Rx,0,6,07,03,80,08,00,67,00,00,
865000,000001C0,false,Rx,0,7,16,01,11,00,00,00,3E,00,
0,000001A6,false,Rx,0,8,02,00,00,54,52,80,00,3A,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,26,
867000,00000309,false,Rx,0,8,0B,9B,00,00,00,1D,00,78,
868000,00000374,false,Rx,0,7,00,00,00,00,00,00,37,00,
868000,00000377,false,Rx,0,8,08,06,7F,74,B1,00,AA,35,
868000,00000378,false,Rx,0,8,07,F0,FE,14,40,60,00,31,
868000,0000018E,false,Rx,0,3,00,09,08,00,00,00,00,00,
872000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
872000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,28,
872000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
872000,0000013F,false,Rx,0,8,01,2C,01,26,00,78,00,1D,
873000,0000017C,false,Rx,0,8,00,00,04,21,48,00,00,10,
873000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,0B,43,03,F8,0B,43,AE,04,
0,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,0A,
0,00000156,false,Rx,0,6,FF,F9,00,01,07,0E,00,00,
0,00000188,false,Rx,0,6,07,03,80,08,00,76,00,00,
876000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,21,
876000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
876000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
876000,000001D0,false,Rx,0,8,16,D6,2D,9C,5B,80,B6,30,
876000,000001E7,false,Rx,0,4,25,00,96,2A,00,00,00,00,
879000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
882000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
882000,00000097,false,Rx,0,8,80,60,20,01,FE,00,00,37,
882000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
882000,0000013F,false,Rx,0,8,01,2C,01,26,00,00,00,2B,
883000,0000017C,false,Rx,0,8,00,00,04,21,48,00,00,2F,
883000,000001DC,false,Rx,0,4,02,04,21,32,00,00,00,00,
883000,00000320,false,Rx,0,3,00,00,30,00,00,00,00,00,
883000,00000324,false,Rx,0,8,7B,46,23,A3,46,0F,00,35,
883000,0000037C,false,Rx,0,8,D9,00,DA,34,00,02,00,39,
885000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
885000,00000158,false,Rx,0,8,0B,50,03,FD,0B,50,AE,12,
886000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,19,
886000,00000156,false,Rx,0,6,FF,F8,00,00,07,1F,00,00,
886000,00000188,false,Rx,0,6,07,03,80,08,00,49,00,00,
886000,000001C0,false,Rx,0,7,16,01,11,00,00,00,01,00,
887000,000001A6,false,Rx,0,8,02,00,00,54,52,80,00,0D,
889000,0000018E,false,Rx,0,3,00,0A,25,00,00,00,00,00,
0,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
0,00000097,false,Rx,0,8,80,60,20,02,00,00,00,06,
892000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
892000,0000013F,false,Rx,0,8,01,2C,01,26,00,00,00,3A,
893000,0000017C,false,Rx,0,8,00,00,04,21,48,00,00,3E,
0,00000158,false,Rx,0,8,0B,53,04,07,0B,53,AE,2F,
0,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,2F,
896000,00000156,false,Rx,0,6,FF,F9,00,04,07,29,00,00,
896000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
896000,00000188,false,Rx,0,6,07,03,80,08,00,58,00,00,
896000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,30,
897000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
897000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
0,000001D0,false,Rx,0,8,16,B8,2D,70,5B,08,B5,F3,
0,000001E7,false,Rx,0,4,25,40,96,35,00,00,00,00,
897000,0000033D,false,Rx,0,4,01,40,00,00,00,00,00,00,
899000,0000018E,false,Rx,0,3,00,06,38,00,00,00,00,00,
902000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
902000,00000097,false,Rx,0,8,80,60,20,02,01,00,00,14,
903000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
903000,0000013F,false,Rx,0,8,01,28,01,22,00,82,00,0B,
903000,0000017C,false,Rx,0,8,00,00,04,2E,48,00,00,04,
903000,000001DC,false,Rx,0,4,02,04,2E,08,00,00,00,00,
905000,00000158,false,Rx,0,8,0B,49,04,0C,0B,49,AE,3F,
905000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,3E,
906000,00000156,false,Rx,0,6,FF,F9,00,01,07,3B,00,00,
906000,00000188,false,Rx,0,6,07,03,80,08,00,67,00,00,
906000,000001C0,false,Rx,0,7,15,01,11,00,00,00,11,00,
906000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
906000,00000305,false,Rx,0,2,0E,3F,00,00,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,54,52,80,00,1C,
0,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,35,
909000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
912000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
912000,00000097,false,Rx,0,8,80,60,20,02,01,00,00,23,
912000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
913000,0000013F,false,Rx,0,8,01,28,01,22,00,00,00,14,
913000,0000017C,false,Rx,0,8,00,00,04,2E,48,00,00,13,
915000,00000158,false,Rx,0,8,0B,39,04,11,0B,39,AE,0E,
0,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,01,
0,00000156,false,Rx,0,6,FF,F9,00,00,07,0F,00,00,
916000,00000188,false,Rx,0,6,07,03,80,08,00,76,00,00,
0,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,03,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
916000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
917000,000001D0,false,Rx,0,8,16,AC,2D,48,5A,C8,B5,5A,
917000,000001E7,false,Rx,0,4,25,00,96,0C,00,00,00,00,
917000,0000030C,false,Rx,0,8,00,00,28,46,01,60,90,23,
917000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
918000,0000018E,false,Rx,0,3,00,05,1B,00,00,00,00,00,
922000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
922000,00000097,false,Rx,0,8,80,60,20,01,FF,00,00,36,
922000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
922000,0000013F,false,Rx,0,8,01,28,01,22,00,00,00,23,
923000,0000017C,false,Rx,0,8,00,00,04,2E,48,00,00,22,
923000,000001DC,false,Rx,0,4,02,04,2E,17,00,00,00,00,
0,00000158,false,Rx,0,8,0B,1B,04,15,0B,1B,AE,19,
0,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,10,
925000,00000156,false,Rx,0,6,FF,F9,00,00,07,1E,00,00,
925000,00000188,false,Rx,0,6,07,03,80,08,00,49,00,00,
926000,000001C0,false,Rx,0,7,15,01,11,00,00,00,20,00,
928000,000001A6,false,Rx,0,8,02,00,00,54,51,80,00,2C,
0,0000018E,false,Rx,0,3,00,05,2A,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
933000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
933000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,0A,
933000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
933000,0000013F,false,Rx,0,8,01,26,01,1F,00,5A,00,39,
933000,0000017C,false,Rx,0,8,00,00,04,37,48,00,00,37,
935000,00000158,false,Rx,0,8,0B,10,04,1A,0B,10,AE,29,
936000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,2F,
936000,00000156,false,Rx,0,6,FF,F9,00,00,07,2D,00,00,
936000,00000188,false,Rx,0,6,07,03,80,08,00,58,00,00,
936000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,12,
937000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
937000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
937000,000001D0,false,Rx,0,8,16,A0,2D,18,5A,60,B4,B2,
937000,000001E7,false,Rx,0,4,25,00,97,1A,00,00,00,00,
938000,0000018E,false,Rx,0,3,00,06,38,00,00,00,00,00,
940000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
942000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
943000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,1A,
943000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
943000,0000013F,false,Rx,0,8,01,26,01,1F,00,00,00,0B,
943000,0000017C,false,Rx,0,8,00,00,04,37,48,00,00,0A,
943000,000001DC,false,Rx,0,4,02,04,37,2C,00,00,00,00,
945000,00000158,false,Rx,0,8,0B,0C,04,1E,0B,0C,AE,3E,
945000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,3E,
945000,00000156,false,Rx,0,6,FF,F9,00,00,07,3C,00,00,
945000,00000188,false,Rx,0,6,07,03,80,08,00,67,00,00,
945000,000001C0,false,Rx,0,7,14,01,11,00,00,00,30,00,
947000,000001A6,false,Rx,0,8,02,00,00,54,52,80,00,3A,
948000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,08,
948000,0000018E,false,Rx,0,3,00,09,08,00,00,00,00,00,
951000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
952000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
952000,00000097,false,Rx,0,8,80,60,10,01,FE,00,00,29,
952000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
952000,0000013F,false,Rx,0,8,01,24,01,1D,00,5A,00,1F,
952000,0000017C,false,Rx,0,8,00,00,04,40,48,00,00,1F,
956000,00000158,false,Rx,0,8,0B,09,04,27,0B,09,AE,0D,
956000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,01,
956000,00000156,false,Rx,0,6,FF,F9,00,00,07,0F,00,00,
956000,00000188,false,Rx,0,6,07,03,80,08,00,76,00,00,
956000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,21,
957000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
957000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
0,000001D0,false,Rx,0,8,16,7A,2C,D8,5A,60,B4,74,
0,000001E7,false,Rx,0,4,24,C0,9A,2B,00,00,00,00,
957000,00000406,false,Rx,0,5,00,00,00,01,2B,00,00,00,
959000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
962000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
962000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
962000,00000097,false,Rx,0,8,80,60,10,01,FF,00,00,37,
963000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
963000,0000013F,false,Rx,0,8,01,24,01,1C,00,00,00,2E,
963000,0000017C,false,Rx,0,8,00,00,04,40,48,00,00,2E,
963000,000001DC,false,Rx,0,4,02,04,40,31,00,00,00,00,
965000,00000158,false,Rx,0,8,0B,09,04,2B,0B,09,AE,18,
965000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,19,
966000,00000156,false,Rx,0,6,FF,F9,00,00,07,1E,00,00,
966000,00000188,false,Rx,0,6,07,03,80,08,00,49,00,00,
966000,000001C0,false,Rx,0,7,14,01,11,00,00,00,03,00,
967000,00000421,false,Rx,0,5,00,00,00,01,3D,00,00,00,
967000,000001A6,false,Rx,0,8,02,00,00,54,54,80,00,0B,
0,00000309,false,Rx,0,8,0B,99,00,00,00,1D,00,4D,
0,00000374,false,Rx,0,7,00,00,00,00,00,00,0A,00,
967000,00000377,false,Rx,0,8,08,06,7F,74,B1,00,AA,08,
968000,00000378,false,Rx,0,8,07,F0,FE,14,40,60,00,04,
968000,0000018E,false,Rx,0,3,00,0A,25,00,00,00,00,00,
972000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
972000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
972000,00000097,false,Rx,0,8,80,60,10,02,02,00,00,05,
972000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
972000,0000013F,false,Rx,0,8,01,24,01,1C,00,00,00,3D,
972000,0000017C,false,Rx,0,8,00,00,04,40,48,00,00,3D,
975000,00000158,false,Rx,0,8,0B,09,04,30,0B,09,AE,21,
975000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,28,
975000,00000156,false,Rx,0,6,FF,F9,00,01,07,2C,00,00,
975000,00000188,false,Rx,0,6,07,03,80,08,00,58,00,00,
976000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,30,
976000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
976000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
0,000001D0,false,Rx,0,8,16,7A,2C,80,59,C8,B3,2A,
0,000001E7,false,Rx,0,4,24,C0,9C,38,00,00,00,00,
978000,0000018E,false,Rx,0,3,00,0C,32,00,00,00,00,00,
982000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
983000,00000097,false,Rx,0,8,80,20,10,02,01,00,00,19,
983000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
983000,0000013F,false,Rx,0,8,01,22,01,1A,00,5A,00,05,
983000,0000017C,false,Rx,0,8,00,00,04,49,48,00,00,07,
983000,000001DC,false,Rx,0,4,02,04,49,0B,00,00,00,00,
983000,00000320,false,Rx,0,3,00,00,03,00,00,00,00,00,
984000,00000324,false,Rx,0,8,7B,46,23,A3,46,0F,00,08,
984000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
984000,0000037C,false,Rx,0,8,D9,00,DA,34,00,02,00,0C,
984000,000003D7,false,Rx,0,8,B0,C1,04,00,00,00,00,23,
984000,00000400,false,Rx,0,5,00,00,00,00,04,00,00,00,
984000,0000040C,false,Rx,0,8,43,30,36,37,37,34,00,0A,
984000,00000454,false,Rx,0,6,37,F5,02,29,90,07,00,00,
985000,00000465,false,Rx,0,7,FF,FF,FF,FF,FF,FF,05,00,
985000,00000158,false,Rx,0,8,0B,06,04,34,0B,06,AE,32,
985000,0000015A,false,Rx,0,8,00,00,FC,D6,00,00,00,37,
986000,00000156,false,Rx,0,6,FF,F9,00,00,07,3C,00,00,
986000,00000188,false,Rx,0,6,07,03,80,08,00,67,00,00,
986000,000001C0,false,Rx,0,7,14,01,11,00,00,00,12,00,
986000,000006C1,false,Rx,0,1,32,00,00,00,00,00,00,00,
987000,000001A6,false,Rx,0,8,02,00,00,54,54,80,00,1A,
987000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,17,
989000,0000018E,false,Rx,0,3,00,07,0A,00,00,00,00,00,
992000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
992000,00000097,false,Rx,0,8,80,20,10,02,00,00,00,29,
992000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
992000,0000013F,false,Rx,0,8,01,22,01,1A,00,00,00,13,
992000,0000017C,false,Rx,0,8,00,00,04,49,48,00,00,16,
995000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
995000,00000158,false,Rx,0,8,0A,FA,04,3A,0A,FA,AE,0B,
996000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,01,
996000,00000156,false,Rx,0,6,FF,F9,00,01,07,0E,00,00,
996000,00000188,false,Rx,0,6,07,03,80,08,00,76,00,00,
996000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,03,
996000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
997000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,16,58,2C,54,59,A0,B2,CE,
0,000001E7,false,Rx,0,4,24,C0,9B,0C,00,00,00,00,
0,0000033D,false,Rx,0,4,01,40,00,1F,00,00,00,00,
998000,0000018E,false,Rx,0,3,00,0A,16,00,00,00,00,00,
2000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
2000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
2000,00000097,false,Rx,0,8,80,60,10,01,FC,00,00,3A,
3000,0000013F,false,Rx,0,8,01,22,01,19,00,00,00,23,
3000,0000017C,false,Rx,0,8,00,00,04,49,48,00,00,25,
3000,000001DC,false,Rx,0,4,02,04,49,1A,00,00,00,00,
5000,00000158,false,Rx,0,8,0A,F0,04,47,0A,F0,AE,10,
5000,0000015A,false,Rx,0,8,00,0A,FC,93,00,00,00,16,
6000,00000188,false,Rx,0,6,07,03,80,08,00,49,00,00,
6000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
6000,00000156,false,Rx,0,6,FF,F9,00,01,07,1D,00,00,
6000,000001C0,false,Rx,0,7,14,01,11,00,00,00,21,00,
7000,000001A6,false,Rx,0,8,02,00,00,54,53,80,00,2A,
8000,0000018E,false,Rx,0,3,00,08,27,00,00,00,00,00,
11000,00000305,false,Rx,0,2,0E,02,00,00,00,00,00,00,
11000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
13000,00000097,false,Rx,0,8,80,20,10,01,FA,00,00,03,
13000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
13000,0000013F,false,Rx,0,8,01,1A,01,16,00,78,00,3F,
13000,0000017C,false,Rx,0,8,00,00,04,55,48,00,00,37,
15000,00000158,false,Rx,0,8,0A,E8,04,4D,0A,E8,AE,2B,
15000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,2F,
16000,00000156,false,Rx,0,6,FF,F9,00,00,07,2D,00,00,
16000,00000188,false,Rx,0,6,07,03,80,08,00,58,00,00,
16000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,12,
16000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,10,
17000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
17000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
17000,000001D0,false,Rx,0,8,16,16,2C,AC,59,18,B2,5F,
17000,000001E7,false,Rx,0,4,25,00,97,1A,00,00,00,00,
17000,0000030C,false,Rx,0,8,00,00,28,46,01,60,90,32,
18000,0000018E,false,Rx,0,3,00,09,35,00,00,00,00,00,
22000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
22000,00000097,false,Rx,0,8,80,60,20,01,FB,00,00,1C,
22000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
23000,0000013F,false,Rx,0,8,01,16,01,16,00,00,00,05,
23000,0000017C,false,Rx,0,8,00,00,04,55,48,00,00,0A,
23000,000001DC,false,Rx,0,4,02,04,55,2C,00,00,00,00,
25000,00000158,false,Rx,0,8,0A,E1,04,52,0A,E1,AE,32,
25000,0000015A,false,Rx,0,8,00,07,FC,93,00,00,00,37,
25000,00000156,false,Rx,0,6,FF,F8,00,00,07,3D,00,00,
25000,00000188,false,Rx,0,6,07,03,80,08,00,67,00,00,
25000,000001C0,false,Rx,0,7,14,01,11,00,00,00,30,00,
26000,000001A6,false,Rx,0,8,02,00,00,53,52,80,00,3B,
28000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,26,
28000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
29000,0000018E,false,Rx,0,3,00,01,00,00,00,00,00,00,
31000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
33000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
0,00000097,false,Rx,0,8,80,60,20,01,FF,00,00,27,
0,0000013F,false,Rx,0,8,01,16,01,16,00,00,00,14,
33000,0000017C,false,Rx,0,8,00,00,04,55,48,00,00,19,
35000,00000158,false,Rx,0,8,0A,E3,04,56,0A,E3,AE,0D,
35000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,01,
35000,00000156,false,Rx,0,6,FF,F9,00,00,07,0F,00,00,
35000,00000188,false,Rx,0,6,07,03,80,08,00,76,00,00,
36000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,21,
36000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,2F,
36000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
36000,000001D0,false,Rx,0,8,16,30,2C,74,58,A0,B1,5F,
36000,000001E7,false,Rx,0,4,24,40,94,29,00,00,00,00,
39000,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
39000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
41000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
43000,00000097,false,Rx,0,8,80,60,20,02,02,00,00,31,
43000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
43000,0000013F,false,Rx,0,8,01,14,01,14,00,3C,00,28,
0,0000017C,false,Rx,0,8,00,00,04,5B,48,00,00,22,
0,000001DC,false,Rx,0,4,02,04,5B,35,00,00,00,00,
45000,00000158,false,Rx,0,8,0A,EB,04,5D,0A,EB,AE,15,
46000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,10,
46000,00000156,false,Rx,0,6,FF,F9,00,01,07,1D,00,00,
46000,00000188,false,Rx,0,6,07,03,80,08,00,49,00,00,
46000,000001C0,false,Rx,0,7,14,01,11,00,00,00,03,00,
47000,000001A6,false,Rx,0,8,02,00,00,53,5A,80,00,06,
49000,0000018E,false,Rx,0,3,00,00,2F,00,00,00,00,00,
50000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
52000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,3F,
52000,00000097,false,Rx,0,8,80,60,10,02,01,00,00,06,
52000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
52000,0000013F,false,Rx,0,8,01,14,01,14,00,00,00,36,
52000,0000017C,false,Rx,0,8,00,00,04,5B,48,00,00,31,
55000,00000158,false,Rx,0,8,0A,F2,04,5F,0A,F2,AE,22,
55000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,2F,
56000,00000156,false,Rx,0,6,FF,F9,00,01,07,2C,00,00,
56000,00000188,false,Rx,0,6,07,03,80,08,00,58,00,00,
56000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,30,
56000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,3E,
56000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
57000,000001D0,false,Rx,0,8,16,1A,2C,00,58,80,B0,FB,
57000,000001E7,false,Rx,0,4,24,80,92,36,00,00,00,00,
58000,0000018E,false,Rx,0,3,00,0D,31,00,00,00,00,00,
61000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
63000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,02,
63000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
63000,00000097,false,Rx,0,8,80,20,10,01,FF,00,00,1D,
63000,0000013F,false,Rx,0,8,01,12,01,12,00,5A,00,0E,
63000,0000017C,false,Rx,0,8,00,00,04,64,48,00,00,0A,
64000,000001DC,false,Rx,0,4,02,04,64,0E,00,00,00,00,
66000,00000158,false,Rx,0,8,0A,F9,04,60,0A,F9,AE,31,
66000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,3E,
66000,00000188,false,Rx,0,6,07,03,80,08,00,67,00,00,
66000,00000156,false,Rx,0,6,FF,F9,00,01,07,3B,00,00,
66000,000001C0,false,Rx,0,7,14,01,11,00,00,00,12,00,
67000,000001A6,false,Rx,0,8,02,00,00,53,57,80,00,18,
67000,00000294,false,Rx,0,8,00,15,00,03,FA,C1,20,35,
67000,00000309,false,Rx,0,8,0B,76,00,00,00,1D,00,51,
68000,00000374,false,Rx,0,7,00,00,00,00,00,00,19,00,
68000,00000377,false,Rx,0,8,0C,06,7F,74,B1,00,AA,13,
68000,00000378,false,Rx,0,8,07,F0,FE,14,40,60,00,13,
68000,00000405,false,Rx,0,8,00,00,00,00,00,00,00,1E,
69000,0000018E,false,Rx,0,3,00,06,0B,00,00,00,00,00,
69000,00000428,false,Rx,0,7,00,00,00,00,00,00,19,00,
71000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
72000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,11,
72000,00000097,false,Rx,0,8,80,20,10,02,00,00,00,29,
72000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
72000,0000013F,false,Rx,0,8,01,12,01,12,00,00,00,1C,
73000,0000017C,false,Rx,0,8,00,00,04,64,48,00,00,19,
76000,00000158,false,Rx,0,8,0A,F7,04,60,0A,F7,AE,08,
76000,0000015A,false,Rx,0,8,00,00,FC,93,00,00,00,01,
76000,00000188,false,Rx,0,6,07,03,80,08,00,76,00,00,
76000,00000156,false,Rx,0,6,FF,F9,00,00,07,0F,00,00,
76000,000001A4,false,Rx,0,8,00,68,80,00,00,00,00,03,
76000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,68,01,
76000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
77000,000001D0,false,Rx,0,8,15,DC,2C,1C,57,F8,AF,B9,
77000,000001E7,false,Rx,0,4,24,C0,90,07,00,00,00,00,
78000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
82000,00000136,false,Rx,0,8,00,00,00,0C,00,00,00,20,
82000,00000097,false,Rx,0,8,80,20,10,02,02,00,00,36,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
83000,0000013F,false,Rx,0,8,01,12,01,12,00,00,00,2B,
0,0000017C,false,Rx,0,8,00,00,04,64,48,00,00,28,
0,000001DC,false,Rx,0,4,02,04,64,1D,00,00,00,00,
83000,00000320,false,Rx,0,3,00,00,12,00,00,00,00,00,
84000,00000324,false,Rx,0,8,7B,46,23,A3,46,0F,00,17,
84000,0000037C,false,Rx,0,8,D9,00,DA,34,00,02,00,1B,
85000,00000158,false,Rx,0,8,0A,F4,04,5F,0A,F4,AE,1F,
85000,0000015A,false,Rx,0,8,00,06,FC,93,00,00,00,1A,
85000,00000188,false,Rx,0,6,07,03,80,08,00,49,00,00,
86000,00000156,false,Rx,0,6,FF,F9,00,00,07,1E,00,00,
86000,000001C0,false,Rx,0,7,14,01,11,00,00,00,21,00,
